account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,device_drift_score,network_drift_score,merchant_drift_score,graph_drift_score,community_drift_score,account_drift_score,transaction_drift_score,behavioral_drift_score,relational_drift_score,account_genome_drift,relational_anomaly_score,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
ccdbb11b-bc5c-4e7a-bc17-0dd02bbf2f31,2.0,0.2222222222222222,2.0,4094.8799999999997,2047.4399999999998,2874.459776201434,44,0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.2222222222222222,2047.4399999999998,4079.99,0.9963637518071348,95.9525,16.0,0.5,2.0,0.5,19.0,1.0,57.0,4,6.0,1,1,2,1,1,49,49,96,0.2511,0.0,0.1818,0.0853,T1,False,none,0.512266,0.633452,0.399825,0.452632,0.278102,0.859313,0.880567,0.767241,0.457747,0.602178,0.196785,1.0,9.5,0.166667,6.666667,24.5,0.444436,2.611111
158883c4-b08d-46bc-881c-5ccfcdde14b5,4.0,0.4444444444444444,3.0,9437.14,2359.285,1842.348154982295,71,0,2.0,2.0,12.0,2.0,1.0,0.75,1.0,4.0,2.0,1.0,1.0,1.0,0.4444444444444444,2359.285,4293.88,0.45499801846745946,181.61888888888888,1.0,0.5,4.0,0.25,25.0,1.0,45.0,7,12.0,2,1,4,2,1,101,102,109,0.2113,0.0,0.2109,0.1173,T1,False,none,0.611984,0.826731,0.937814,1.182526,0.598276,0.517947,0.62523,0.580576,0.945221,0.775053,0.693785,0.666667,6.25,0.083333,8.666667,33.666667,1.777707,3.138889
71aa12af-a5cc-4543-9049-7de43b96930c,1.0,0.1111111111111111,1.0,743.34,743.34,0.0,19,0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,743.34,743.34,1.0,0.0,19.0,0.0,1.0,1.0,13.0,2.0,14.0,3,3.0,1,1,1,1,1,23,23,128,0.1141,0.0,0.1923,0.1397,T1,False,none,0.566997,0.594241,1.090361,0.914491,1.056878,1.340107,1.576369,1.197972,0.894799,1.03628,0.32058,1.0,13.0,0.5,4.666667,11.5,0.11111,2.055556
07f090f6-09ea-4f74-adeb-d96609fad7f6,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T1,False,none,2.71646,2.36369,2.251991,2.06408,2.718681,1.553509,1.747442,1.950425,2.287231,2.130055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9408320-dcfc-4d74-9551-9b51a0f06d81,5.0,0.5555555555555556,5.0,14238.57,2847.714,1780.0885561623052,11,0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.5555555555555556,2847.714,4975.38,0.3494297531282987,185.3036111111111,6.0,0.2,2.0,0.6,22.0,1.0,31.2,4,15.0,1,1,2,1,1,49,49,65,0.3668,0.0,0.1429,0.0652,T1,False,none,0.875546,0.767163,0.272916,0.472923,1.020075,1.063551,0.620418,0.862124,0.596007,0.720195,0.24741,1.0,13.2,0.1,7.666667,24.5,0.92591,2.922222
cd79e2ce-80e4-44aa-a1a6-76b2a72182ab,2.0,0.2222222222222222,2.0,5221.86,2610.93,3190.0698169162374,74,0,2.0,1.0,9.0,2.0,1.0,0.5,1.0,2.0,5.0,1.0,1.0,1.0,0.2222222222222222,2610.93,4866.65,0.9319763455933326,14.795833333333333,14.0,0.0,2.0,0.5,28.0,3.0,34.5,5,6.0,2,1,2,2,1,65,65,109,0.2113,0.0,0.2109,0.1173,T1,False,none,0.712473,0.477458,0.785212,0.535718,0.598276,0.985882,0.961455,0.899623,0.583557,0.731055,0.339319,0.666667,14.0,0.25,9.666667,21.666667,0.444436,3.527778
340f5620-8684-45d6-b6be-f0180be0ab33,2.0,0.2222222222222222,2.0,201.92,100.96,92.39057202983429,61,1,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,100.96,166.29,0.8235439778129953,67.58361111111111,15.0,0.5,2.0,0.5,17.0,1.0,46.5,4,6.0,1,1,2,1,1,40,40,136,0.1373,0.0,0.2201,0.0867,T1,False,none,0.570525,0.497815,0.375613,0.538957,0.705122,1.092772,1.392824,1.043576,0.522335,0.765581,0.036806,1.0,8.5,0.166667,6.333333,20.0,0.444436,2.5
bcbfc0ee-dc08-4f6e-a020-57f00625d736,6.0,0.6666666666666666,5.0,18370.07,3061.6783333333333,981.3456624740678,32,0,2.0,3.0,14.0,2.0,1.0,0.8333333333333334,2.0,3.0,4.0,2.0,1.0,0.8333333333333334,0.6666666666666666,3061.6783333333333,4420.55,0.24063871286282526,167.15027777777777,23.0,0.0,3.0,0.5,29.0,1.0,24.666666666666668,7,18.0,2,2,3,2,2,92,93,65,0.3668,0.0,0.1429,0.0652,T1,False,none,0.739366,0.425148,0.851946,1.092672,1.020075,1.111396,1.137062,1.013657,0.86354,0.933595,0.807181,1.0,14.5,0.125,10.0,30.666667,1.333307,3.708333
88f135d1-4ea0-40af-9c97-4f82c34ce710,2.0,0.2222222222222222,2.0,5215.28,2607.64,670.1958072086098,18,1,1.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.5,0.2222222222222222,2607.64,3081.54,0.5908676044239236,14.131944444444445,8.0,0.0,2.0,0.5,21.0,0.0,76.0,5,6.0,1,2,2,1,2,52,52,81,0.2503,0.0,0.0826,0.072,T1,False,none,0.687044,0.631011,0.681834,0.385816,0.735775,0.714424,0.54034,0.648573,0.567112,0.605127,0.213487,1.5,10.5,0.166667,7.666667,26.0,0.444436,3.111111
d1f6babb-06eb-4a7f-8bee-9dc1e1579dd4,1.0,0.1111111111111111,1.0,1564.17,1564.17,0.0,57,1,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,1564.17,1564.17,1.0,0.0,15.0,0.0,1.0,1.0,17.0,0.0,85.0,3,3.0,1,1,1,1,1,27,27,122,0.165,0.0,0.2552,0.0753,T1,False,none,0.683515,0.692596,1.167005,0.876125,0.760461,1.097553,1.282294,1.040837,0.871566,0.950559,0.133559,1.0,17.0,0.5,6.333333,13.5,0.11111,2.611111
06cd3ff3-21b6-4b99-931f-05f6e6ffeb7c,5.0,0.5555555555555556,5.0,16783.46,3356.692,1690.4246083957723,57,0,2.0,2.5,7.0,2.0,1.0,0.8,1.0,5.0,1.0,0.0,0.0,1.0,0.5555555555555556,3356.692,4824.3,0.2874437094615771,179.32972222222222,2.0,0.2,2.0,0.8,18.0,2.0,28.4,5,15.0,2,1,2,2,0,39,39,128,0.1141,0.0,0.1923,0.1397,T1,False,none,0.310777,1.769992,0.468825,0.664619,1.056878,1.014084,0.788996,0.73811,0.965548,0.85941,0.217327,0.0,14.4,0.0,6.0,13.0,0.694436,2.0
0eec06ee-4dd5-49af-85f3-a4616addd07a,2.0,0.2222222222222222,2.0,4502.17,2251.085,710.8190917877769,22,0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.2222222222222222,2251.085,2753.71,0.6116406088619488,89.82444444444444,15.0,0.5,2.0,0.5,23.0,1.0,12.5,4,6.0,1,1,2,1,1,49,50,96,0.2511,0.0,0.1818,0.0853,T1,False,none,0.504867,0.477458,0.550593,0.447886,0.278102,0.702278,0.650313,0.628553,0.448379,0.53246,0.143316,1.0,11.5,0.166667,8.0,24.5,0.444436,3.055556
23f7eb5f-a020-4abb-b79a-2a6b090cb619,4.0,0.4444444444444444,4.0,5079.33,1269.8325,1493.9918752205447,63,1,2.0,2.0,11.0,2.0,1.0,0.75,3.0,1.3333333333333333,5.0,3.0,1.0,0.5,0.4444444444444444,1269.8325,3453.49,0.6799105393821626,167.555,5.0,0.0,3.0,0.5,29.0,0.0,72.25,8,12.0,2,3,3,2,3,84,85,110,0.152,0.0,0.2214,0.0927,T1,False,none,0.553724,0.994751,1.127628,1.234707,0.490899,0.675788,0.575037,0.607329,1.028442,0.831923,0.903824,1.333333,14.5,0.166667,10.333333,28.0,0.888871,3.944444
6029bb58-4535-45f5-813d-6f3e6c2ab5ea,3.0,0.3333333333333333,3.0,6435.91,2145.3033333333333,1829.5276013860337,68,1,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,2145.3033333333333,4219.85,0.6556726243841198,144.2163888888889,0.0,0.0,3.0,0.3333333333333333,26.0,3.0,21.333333333333332,5,9.0,1,1,3,1,1,60,60,122,0.165,0.0,0.2552,0.0753,T1,False,none,0.533046,0.553953,1.153206,0.52683,0.760461,0.488799,0.54591,0.520478,0.703044,0.617847,0.247823,1.0,8.666667,0.083333,9.333333,30.0,0.99997,3.472222
60f16c5d-2d49-4425-8920-2dc280269a25,5.0,0.5555555555555556,4.0,6513.83,1302.766,1288.5014311711107,25,1,1.0,5.0,9.0,1.0,1.0,1.0,3.0,1.6666666666666667,7.0,3.0,1.0,0.4,0.5555555555555556,1302.766,3324.05,0.5103065324087365,152.24416666666667,0.0,0.0,2.0,0.8,23.0,1.0,71.4,6,15.0,1,3,2,1,3,61,63,56,0.3195,0.0,0.1026,0.1023,T1,False,none,0.766426,1.175896,0.475632,0.842194,1.018318,0.787078,0.660959,0.739138,0.878606,0.813521,0.81543,2.0,18.4,0.133333,8.333333,30.5,0.694436,3.488889
67cb4e46-b1a1-4044-a47f-3f978b77ef4b,5.0,0.5555555555555556,3.0,14321.500000000002,2864.3,1352.300427845085,26,0,1.0,5.0,8.0,1.0,1.0,1.0,3.0,1.6666666666666667,5.0,3.0,1.0,0.4,0.5555555555555556,2864.3,4972.31,0.3471919840798799,184.50027777777777,15.0,0.0,1.0,1.0,13.0,2.0,84.0,5,15.0,1,3,1,1,3,26,26,136,0.1373,0.0,0.2201,0.0867,T1,False,none,0.708167,1.019901,1.19516,0.99959,0.705122,0.738802,0.884513,0.77862,0.996333,0.894734,0.490817,2.0,13.0,0.166667,4.666667,13.0,0.55555,2.277778
922bcf7b-7636-417e-b7f7-3244977cbebd,5.0,0.5555555555555556,5.0,10488.75,2097.75,1660.181132783408,68,0,2.0,2.5,9.0,2.0,1.0,0.8,3.0,1.6666666666666667,6.0,3.0,1.0,0.6,0.5555555555555556,2097.75,4879.7,0.4652317959718746,133.86166666666668,3.0,0.4,2.0,0.8,23.0,3.0,81.6,7,15.0,2,3,2,2,3,64,65,117,0.1449,0.0,0.2685,0.1061,T1,False,none,0.376435,0.969742,0.824745,0.935014,0.869426,0.837049,0.601976,0.627087,0.909792,0.777863,0.714935,1.333333,18.4,0.228571,8.0,21.333333,0.694436,3.187302
564bbd6b-f6d5-4ae6-9f4e-826578688b6c,1.0,0.1111111111111111,1.0,1329.21,1329.21,0.0,56,1,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,1329.21,1329.21,1.0,0.0,19.0,0.0,1.0,1.0,17.0,1.0,55.0,3,3.0,1,1,1,1,1,26,26,136,0.1373,0.0,0.2201,0.0867,T1,False,none,0.566997,0.614599,0.714215,0.885717,0.705122,1.126651,1.430968,1.068189,0.752108,0.899613,0.133559,1.0,17.0,0.5,6.333333,13.0,0.11111,2.611111
c9fd7147-2aee-4a23-9491-0ed28e6bf6d6,4.0,0.4444444444444444,4.0,9474.76,2368.69,1730.8184436464348,74,0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.4444444444444444,2368.69,4464.85,0.47123621073251465,224.7761111111111,0.0,0.25,1.0,1.0,17.0,1.0,18.0,3,12.0,1,1,1,1,1,26,26,136,0.1373,0.0,0.2201,0.0867,T1,False,none,0.704296,0.806374,0.836152,0.784506,0.705122,0.601212,0.600868,0.63055,0.787502,0.714257,0.234367,1.0,17.0,0.2,6.0,13.0,0.44444,2.4
3468975c-fb7a-4828-91ba-077e31a0daad,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T1,False,none,2.71646,2.36369,2.251991,2.06408,2.718681,1.661712,1.747442,1.991645,2.287231,2.149291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c47a9a60-8bb2-4d4a-919b-44ec2f24061d,8.0,0.8888888888888888,4.0,19560.04,2445.005,1368.7595100882927,48,1,1.0,8.0,6.0,1.0,1.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,0.8888888888888888,2445.005,4967.12,0.2539422209770532,200.7211111111111,15.0,0.375,2.0,0.75,26.0,0.0,29.0,4,24.0,1,1,2,1,1,54,55,98,0.1563,0.0,0.1385,0.0915,T1,False,none,1.097998,1.429504,0.600014,0.681719,0.232116,1.183209,1.137276,1.143552,0.77671,0.947903,0.349018,1.0,19.5,0.083333,9.333333,27.0,1.185169,3.472222
9b81b00e-0938-4963-9ba4-5005756930f1,2.0,0.2222222222222222,2.0,9105.05,4552.525,310.0875367537362,46,0,1.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,0.5,0.2222222222222222,4552.525,4771.79,0.5240816909297588,80.73694444444445,9.0,0.5,1.0,1.0,15.0,3.0,52.0,4,6.0,1,2,1,1,2,34,34,56,0.3195,0.0,0.1026,0.1023,T1,False,none,0.687044,0.766649,1.014628,0.675308,1.018318,0.818549,0.818512,0.780963,0.826003,0.804985,0.519827,1.5,15.0,0.333333,5.333333,17.0,0.22222,2.388889
7ccc06e0-3a11-4115-90ca-3d63bc0eed47,5.0,0.5555555555555556,3.0,7037.62,1407.524,865.9464414038549,80,1,2.0,2.5,11.0,2.0,1.0,0.8,1.0,5.0,4.0,1.0,1.0,1.0,0.5555555555555556,1407.524,2504.91,0.3559314086296219,173.9013888888889,0.0,0.0,3.0,0.6,25.0,0.0,12.6,6,15.0,2,1,3,2,1,83,86,54,0.3382,0.0,0.0986,0.1071,T1,False,none,0.492953,0.78752,0.927488,0.91151,1.146606,0.725231,0.862886,0.704751,0.923024,0.821163,0.582138,0.666667,15.0,0.171429,9.0,27.666667,0.92591,3.279365
e01a9db2-ece8-400c-85c8-b4bda4e77ea2,2.0,0.2222222222222222,2.0,5862.860000000001,2931.4300000000003,2695.26477571314,43,1,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.2222222222222222,2931.4300000000003,4837.27,0.8250700170224089,92.72583333333333,18.0,0.0,2.0,0.5,25.0,0.0,11.5,4,6.0,1,1,2,1,1,55,55,109,0.2113,0.0,0.2109,0.1173,T1,False,none,0.563126,0.71145,0.811387,0.484021,0.598276,0.806783,0.880538,0.761752,0.628122,0.690482,0.377463,1.0,12.5,0.166667,9.0,27.5,0.444436,3.388889
7d605133-501d-494f-a453-a70935806917,5.0,0.5555555555555556,3.0,13608.21,2721.642,758.7567500655267,23,1,1.0,5.0,7.0,1.0,1.0,1.0,2.0,2.5,6.0,2.0,1.0,0.6,0.5555555555555556,2721.642,3587.06,0.26359528549309574,137.77,2.0,0.0,2.0,0.6,23.0,2.0,52.6,5,15.0,1,2,2,1,2,54,54,77,0.2228,0.0,0.09,0.0583,T1,False,none,0.700768,0.505536,0.360335,0.42529,0.785324,0.725789,0.602001,0.677377,0.491825,0.578416,0.28272,1.5,13.8,0.1,8.333333,27.0,0.92591,3.311111
656bc55e-2609-4625-bf5d-d550744f466c,3.0,0.3333333333333333,3.0,8501.119999999999,2833.7066666666665,2108.3642836173576,28,0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,0.3333333333333333,2833.7066666666665,4847.95,0.5702719171120982,43.28333333333333,3.0,0.6666666666666666,3.0,0.3333333333333333,23.0,1.0,12.0,5,9.0,1,1,3,1,1,63,64,56,0.3195,0.0,0.1026,0.1023,T1,False,none,0.474787,0.68959,0.874724,0.560351,1.018318,0.534403,0.744322,0.587343,0.734483,0.665818,0.488193,1.0,7.666667,0.083333,8.0,31.5,0.99997,3.027778
7c8b9533-a7b2-41cb-a8eb-5829a6ba67fd,5.0,0.5555555555555556,3.0,6526.55,1305.31,1280.6986738300309,18,1,1.0,5.0,8.0,1.0,1.0,1.0,2.0,2.5,2.0,1.0,0.5,0.6,0.5555555555555556,1305.31,3276.46,0.5020202097586014,83.2525,3.0,0.2,1.0,1.0,13.0,0.0,45.0,4,15.0,1,2,1,1,1,19,20,98,0.1563,0.0,0.1385,0.0915,T1,False,none,0.708167,0.813698,0.946262,0.831645,0.232116,0.736656,0.466108,0.638333,0.751115,0.698484,0.164107,0.75,13.0,0.083333,4.833333,9.5,0.55555,1.888889
7f3d9a68-17bb-4d7a-80e9-96d926b33662,5.0,0.5555555555555556,4.0,9247.76,1849.5520000000001,1221.908192406451,76,0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.5,8.0,2.0,1.0,0.6,0.5555555555555556,1849.5520000000001,3550.32,0.38391134718029013,213.15027777777777,0.0,0.0,3.0,0.6,26.0,2.0,33.4,6,15.0,1,2,3,1,2,74,75,56,0.4539,0.0,0.0633,0.0556,T1,False,none,0.933805,0.661531,0.669542,0.79048,1.732629,0.719185,0.755553,0.792627,0.890072,0.844598,0.873616,1.5,15.6,0.1,9.0,37.0,0.92591,3.533333
0e3db75d-893d-45a6-a037-d58dc905cac8,1.0,0.1111111111111111,1.0,4052.54,4052.54,0.0,44,1,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,4052.54,4052.54,1.0,0.0,2.0,0.0,1.0,1.0,21.0,0.0,54.0,3,3.0,1,1,1,1,1,31,31,77,0.2269,0.0,0.134,0.0708,T1,False,none,0.683515,0.692596,0.743818,0.837759,0.512066,1.117999,1.176708,1.013431,0.727615,0.860996,0.167582,1.0,21.0,0.5,7.666667,15.5,0.11111,3.055556
99c4e682-775d-4b90-8d6d-1169318a6234,2.0,0.2222222222222222,2.0,5988.31,2994.155,2046.1053952448297,56,0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.5,0.2222222222222222,2994.155,4440.97,0.7416065634544637,81.765,3.0,0.0,2.0,0.5,21.0,1.0,56.5,5,6.0,1,2,2,1,2,46,46,128,0.1141,0.0,0.1923,0.1397,T1,False,none,0.446607,0.610654,0.324273,0.411977,1.056878,0.718792,0.663434,0.622572,0.550858,0.584325,0.334626,1.5,10.5,0.166667,7.333333,23.0,0.444436,3.0
