account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,device_drift_score,network_drift_score,merchant_drift_score,graph_drift_score,community_drift_score,account_drift_score,transaction_drift_score,behavioral_drift_score,relational_drift_score,account_genome_drift,relational_anomaly_score,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
8cfc1dd3-baed-45b0-b9ed-c4930a985d1e,2.0,0.2222222222222222,2.0,4094.8799999999997,2047.4399999999998,2874.459776201434,25,0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.2222222222222222,2047.4399999999998,4079.99,0.9963637518071348,95.9525,8.0,0.5,2.0,0.5,19.0,1.0,59.5,4,6.0,1,1,2,1,1,49,49,121,0.1362,0.0,0.2722,0.12,T1,False,none,0.512266,0.633452,0.414648,0.452632,0.710775,0.963774,0.667925,0.736155,0.532948,0.627778,0.184936,1.0,9.5,0.166667,6.666667,24.5,0.444436,2.611111
203cf68e-f1be-4d78-99fb-54f7b8a86029,4.0,0.4444444444444444,4.0,9437.14,2359.285,1842.348154982295,74,0,2.0,2.0,12.0,2.0,1.0,0.75,1.0,4.0,2.0,1.0,1.0,1.0,0.4444444444444444,2359.285,4293.88,0.45499801846745946,181.61888888888888,7.0,0.5,4.0,0.25,25.0,1.0,21.0,7,12.0,2,1,4,2,1,101,102,103,0.2271,0.0,0.2014,0.1192,T1,False,none,0.611984,0.826731,1.114409,1.182526,0.340525,0.616478,0.457763,0.562289,0.939053,0.76323,0.662519,0.666667,6.25,0.083333,8.666667,33.666667,1.777707,3.138889
1c5da11d-cc2b-4717-b5d8-a5f7338b7c35,1.0,0.1111111111111111,1.0,743.34,743.34,0.0,72,0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,743.34,743.34,1.0,0.0,10.0,1.0,1.0,1.0,13.0,2.0,8.0,3,3.0,1,1,1,1,1,23,23,59,0.2957,0.0,0.0649,0.0215,T1,False,none,0.566997,0.594241,1.130318,0.914491,1.376555,1.303073,1.669125,1.214783,0.956403,1.07698,0.25315,1.0,13.0,0.5,4.666667,11.5,0.11111,2.055556
5ef8aa61-595d-45f9-885a-88ba1d3bb4a7,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T1,False,none,2.71646,2.36369,2.234066,2.06408,2.289678,1.562408,1.765344,1.959783,2.211996,2.094296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a72444aa-6451-4dda-b587-c76f2c01d0fb,5.0,0.5555555555555556,4.0,14238.57,2847.714,1780.0885561623052,59,0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.5555555555555556,2847.714,4975.38,0.3494297531282987,185.3036111111111,4.0,0.2,2.0,0.6,22.0,1.0,60.8,4,15.0,1,1,2,1,1,49,49,57,0.2807,0.0,0.0921,0.0244,T1,False,none,0.875546,0.767163,0.314886,0.472923,1.235266,0.826089,0.68071,0.79176,0.640616,0.71115,0.157264,1.0,13.2,0.1,7.666667,24.5,0.92591,2.922222
4ba44689-d3f4-4118-8313-750e54d48a39,2.0,0.2222222222222222,2.0,5221.86,2610.93,3190.0698169162374,65,0,2.0,1.0,9.0,2.0,1.0,0.5,1.0,2.0,5.0,1.0,1.0,1.0,0.2222222222222222,2610.93,4866.65,0.9319763455933326,14.795833333333333,5.0,0.0,2.0,0.5,28.0,3.0,56.0,5,6.0,2,1,2,2,1,65,65,103,0.2271,0.0,0.2014,0.1192,T1,False,none,0.712473,0.477458,0.815657,0.535718,0.340525,0.933935,0.864205,0.847417,0.546941,0.687163,0.308052,0.666667,14.0,0.25,9.666667,21.666667,0.444436,3.527778
78bf3570-fc4d-463f-95ff-6b55079d5d3e,2.0,0.2222222222222222,2.0,201.92,100.96,92.39057202983429,22,1,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,100.96,166.29,0.8235439778129953,67.58361111111111,7.0,0.5,2.0,0.5,17.0,1.0,45.5,4,6.0,1,1,2,1,1,40,40,143,0.1277,0.0,0.241,0.0927,T1,False,none,0.570525,0.497815,0.364758,0.538957,0.647942,1.169514,1.179815,1.001808,0.510544,0.7398,0.036806,1.0,8.5,0.166667,6.333333,20.0,0.444436,2.5
922a5ab3-cd23-45cb-ab97-7d94395a752d,6.0,0.6666666666666666,5.0,18370.07,3061.6783333333333,981.3456624740678,36,0,2.0,3.0,14.0,2.0,1.0,0.8333333333333334,2.0,3.0,4.0,2.0,1.0,0.8333333333333334,0.6666666666666666,3061.6783333333333,4420.55,0.24063871286282526,167.15027777777777,14.0,0.0,3.0,0.5,29.0,1.0,28.0,7,18.0,2,2,3,2,2,92,93,64,0.3686,0.0,0.1444,0.0659,T1,False,none,0.739366,0.425148,0.815919,1.092672,1.007267,1.08683,0.952827,0.942887,0.8539,0.895427,0.802661,1.0,14.5,0.125,10.0,30.666667,1.333307,3.708333
154eb094-759d-4733-9009-5101cdf161cc,2.0,0.2222222222222222,2.0,5215.28,2607.64,670.1958072086098,50,1,1.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.5,0.2222222222222222,2607.64,3081.54,0.5908676044239236,14.131944444444445,0.0,0.0,2.0,0.5,21.0,0.0,59.0,5,6.0,1,2,2,1,2,52,52,78,0.2521,0.0,0.1237,0.0763,T1,False,none,0.687044,0.631011,0.520021,0.385816,0.626917,0.553941,0.693424,0.638465,0.515258,0.572754,0.216547,1.5,10.5,0.166667,7.666667,26.0,0.444436,3.111111
a8d87576-3457-420a-85e5-aacba9d17f34,1.0,0.1111111111111111,1.0,1564.17,1564.17,0.0,24,1,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,1564.17,1564.17,1.0,0.0,7.0,1.0,1.0,1.0,17.0,0.0,11.0,3,3.0,1,1,1,1,1,27,27,121,0.1362,0.0,0.2722,0.12,T1,False,none,0.683515,0.692596,1.067185,0.876125,0.710775,1.182982,1.396537,1.111462,0.842489,0.96801,0.180881,1.0,17.0,0.5,6.333333,13.5,0.11111,2.611111
2f3cdc27-644e-497f-b11b-66517fe4b2ad,5.0,0.5555555555555556,5.0,16783.46,3356.692,1690.4246083957723,55,0,2.0,2.5,7.0,2.0,1.0,0.8,1.0,5.0,1.0,0.0,0.0,1.0,0.5555555555555556,3356.692,4824.3,0.2874437094615771,179.32972222222222,1.0,0.4,2.0,0.8,18.0,2.0,8.0,5,15.0,2,1,2,2,0,39,39,59,0.2957,0.0,0.0649,0.0215,T1,False,none,0.310777,1.769992,0.639382,0.664619,1.376555,0.996317,0.895756,0.766928,1.054361,0.920225,0.149897,0.0,14.4,0.0,6.0,13.0,0.694436,2.0
5af89def-1172-4344-9eac-88b0761222e9,2.0,0.2222222222222222,2.0,4502.17,2251.085,710.8190917877769,53,0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.2222222222222222,2251.085,2753.71,0.6116406088619488,89.82444444444444,6.0,0.0,2.0,0.5,23.0,1.0,37.0,4,6.0,1,1,2,1,1,49,50,66,0.3865,0.0,0.1807,0.0805,T1,False,none,0.504867,0.477458,0.326494,0.447886,0.881303,0.579939,0.443393,0.512974,0.502225,0.507241,0.276467,1.0,11.5,0.166667,8.0,24.5,0.444436,3.055556
2b9e873a-fa2e-4082-ba27-6981b85b4f38,4.0,0.4444444444444444,3.0,5079.33,1269.8325,1493.9918752205447,44,1,2.0,2.0,11.0,2.0,1.0,0.75,3.0,1.3333333333333333,5.0,3.0,1.0,0.5,0.4444444444444444,1269.8325,3453.49,0.6799105393821626,167.555,21.0,0.25,3.0,0.5,29.0,0.0,65.25,8,12.0,2,3,3,2,3,84,85,167,0.1063,0.0,0.25,0.1704,T1,False,none,0.553724,0.994751,1.053801,1.234707,1.270104,0.535584,0.751902,0.612873,1.142929,0.895569,1.042374,1.333333,14.5,0.166667,10.333333,28.0,0.888871,3.944444
57b5b124-b739-4c84-b202-6c57faaa2db4,3.0,0.3333333333333333,3.0,6435.91,2145.3033333333333,1829.5276013860337,15,1,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,2145.3033333333333,4219.85,0.6556726243841198,144.2163888888889,14.0,0.0,3.0,0.3333333333333333,26.0,3.0,44.333333333333336,5,9.0,1,1,3,1,1,60,60,121,0.1433,0.0,0.2418,0.1111,T1,False,none,0.533046,0.553953,0.96348,0.52683,0.533286,0.566317,0.56535,0.556489,0.625655,0.593378,0.276627,1.0,8.666667,0.083333,9.333333,30.0,0.99997,3.472222
c685bbc7-57de-4890-aad5-2a0b03310e87,5.0,0.5555555555555556,3.0,6513.83,1302.766,1288.5014311711107,84,1,1.0,5.0,9.0,1.0,1.0,1.0,3.0,1.6666666666666667,7.0,3.0,1.0,0.4,0.5555555555555556,1302.766,3324.05,0.5103065324087365,152.24416666666667,15.0,0.0,2.0,0.8,23.0,1.0,42.0,6,15.0,1,3,2,1,3,61,63,59,0.3197,0.0,0.1098,0.0978,T1,False,none,0.766426,1.175896,0.231432,0.842194,0.85166,0.764459,0.703358,0.744654,0.799955,0.774148,0.767721,2.0,18.4,0.133333,8.333333,30.5,0.694436,3.488889
b8e3bb04-e9b2-4e5b-8ed2-b9e821c377dd,5.0,0.5555555555555556,4.0,14321.500000000002,2864.3,1352.300427845085,72,0,1.0,5.0,8.0,1.0,1.0,1.0,3.0,1.6666666666666667,5.0,3.0,1.0,0.4,0.5555555555555556,2864.3,4972.31,0.3471919840798799,184.50027777777777,4.0,0.4,1.0,1.0,13.0,2.0,54.0,5,15.0,1,3,1,1,3,26,26,143,0.1277,0.0,0.241,0.0927,T1,False,none,0.708167,1.019901,0.917609,0.99959,0.647942,0.826998,0.750335,0.767492,0.92898,0.853619,0.490817,2.0,13.0,0.166667,4.666667,13.0,0.55555,2.277778
143e48b5-c1d4-4197-844c-0cd5eddb20b2,5.0,0.5555555555555556,4.0,10488.75,2097.75,1660.181132783408,70,0,2.0,2.5,9.0,2.0,1.0,0.8,3.0,1.6666666666666667,6.0,3.0,1.0,0.6,0.5555555555555556,2097.75,4879.7,0.4652317959718746,133.86166666666668,3.0,0.6,2.0,0.8,23.0,3.0,26.2,7,15.0,2,3,2,2,3,64,65,121,0.1433,0.0,0.2418,0.1111,T1,False,none,0.376435,0.969742,0.624489,0.935014,0.533286,0.756989,0.678628,0.622139,0.812049,0.723424,0.685151,1.333333,18.4,0.228571,8.0,21.333333,0.694436,3.187302
7e93cd81-74ca-48b1-a417-231c0d9a4432,1.0,0.1111111111111111,1.0,1329.21,1329.21,0.0,52,1,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,1329.21,1329.21,1.0,0.0,11.0,1.0,1.0,1.0,17.0,1.0,39.0,3,3.0,1,1,1,1,1,26,26,143,0.1277,0.0,0.241,0.0927,T1,False,none,0.566997,0.614599,0.644662,0.885717,0.647942,1.099466,1.546682,1.096404,0.728088,0.899969,0.133559,1.0,17.0,0.5,6.333333,13.0,0.11111,2.611111
86f78b90-130d-4274-994a-b15f58e36fcc,4.0,0.4444444444444444,4.0,9474.76,2368.69,1730.8184436464348,27,0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.4444444444444444,2368.69,4464.85,0.47123621073251465,224.7761111111111,0.0,0.5,1.0,1.0,17.0,1.0,26.0,3,12.0,1,1,1,1,1,26,26,143,0.1277,0.0,0.241,0.0927,T1,False,none,0.704296,0.806374,0.756934,0.784506,0.647942,0.578405,0.710023,0.658247,0.761468,0.713298,0.234367,1.0,17.0,0.2,6.0,13.0,0.44444,2.4
2ce43d57-58bb-4685-8a25-412b3ed4e97b,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T1,False,none,2.71646,2.36369,2.234066,2.06408,2.289678,1.522074,1.765344,1.944417,2.211996,2.087126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240ea0eb-6168-45bc-a750-8eb4c5388951,8.0,0.8888888888888888,6.0,19560.04,2445.005,1368.7595100882927,48,1,1.0,8.0,6.0,1.0,1.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,0.8888888888888888,2445.005,4967.12,0.2539422209770532,200.7211111111111,6.0,0.375,2.0,0.75,26.0,0.0,52.25,4,24.0,1,1,2,1,1,54,55,89,0.2028,0.0,0.1043,0.0515,T1,False,none,1.097998,1.429504,0.548191,0.681719,0.640961,1.351051,0.949926,1.145042,0.834054,0.979181,0.352783,1.0,19.5,0.083333,9.333333,27.0,1.185169,3.472222
dab82313-1c5b-4f10-9685-80e09e0d3bc2,2.0,0.2222222222222222,2.0,9105.05,4552.525,310.0875367537362,35,0,1.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,0.5,0.2222222222222222,4552.525,4771.79,0.5240816909297588,80.73694444444445,0.0,0.0,1.0,1.0,15.0,3.0,72.0,4,6.0,1,2,1,1,2,34,34,59,0.3197,0.0,0.1098,0.0978,T1,False,none,0.687044,0.766649,1.182752,0.675308,0.85166,0.879272,0.884884,0.82622,0.833253,0.829971,0.472117,1.5,15.0,0.333333,5.333333,17.0,0.22222,2.388889
6f3afb74-d859-48e3-a726-4f035896ed37,5.0,0.5555555555555556,4.0,7037.62,1407.524,865.9464414038549,69,1,2.0,2.5,11.0,2.0,1.0,0.8,1.0,5.0,4.0,1.0,1.0,1.0,0.5555555555555556,1407.524,2504.91,0.3559314086296219,173.9013888888889,5.0,0.6,3.0,0.6,25.0,0.0,33.8,6,15.0,2,1,3,2,1,83,86,118,0.1482,0.0,0.2319,0.119,T1,False,none,0.492953,0.78752,0.731932,0.91151,0.512768,0.747499,0.833954,0.70359,0.776644,0.742552,0.415752,0.666667,15.0,0.171429,9.0,27.666667,0.92591,3.279365
48336f20-ce2f-4fcb-a835-fb5b5b17225b,2.0,0.2222222222222222,2.0,5862.860000000001,2931.4300000000003,2695.26477571314,50,1,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.2222222222222222,2931.4300000000003,4837.27,0.8250700170224089,92.72583333333333,9.0,0.5,2.0,0.5,25.0,0.0,40.0,4,6.0,1,1,2,1,1,55,55,103,0.2271,0.0,0.2014,0.1192,T1,False,none,0.563126,0.71145,0.55231,0.484021,0.340525,0.782288,0.709794,0.695506,0.531189,0.60787,0.346196,1.0,12.5,0.166667,9.0,27.5,0.444436,3.388889
cf713618-1bc6-4206-8719-080b4e2afd35,5.0,0.5555555555555556,3.0,13608.21,2721.642,758.7567500655267,72,1,1.0,5.0,7.0,1.0,1.0,1.0,2.0,2.5,6.0,2.0,1.0,0.6,0.5555555555555556,2721.642,3587.06,0.26359528549309574,137.77,13.0,0.0,2.0,0.6,23.0,2.0,31.6,5,15.0,1,2,2,1,2,54,54,89,0.2028,0.0,0.1043,0.0515,T1,False,none,0.700768,0.505536,0.376458,0.42529,0.640961,0.713282,0.643665,0.686501,0.471123,0.571633,0.266333,1.5,13.8,0.1,8.333333,27.0,0.92591,3.311111
19edd3f4-9246-478c-81c2-a269b711c3ef,3.0,0.3333333333333333,2.0,8501.119999999999,2833.7066666666665,2108.3642836173576,29,0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,0.3333333333333333,2833.7066666666665,4847.95,0.5702719171120982,43.28333333333333,2.0,1.0,3.0,0.3333333333333333,23.0,1.0,67.0,5,9.0,1,1,3,1,1,63,64,59,0.3197,0.0,0.1098,0.0978,T1,False,none,0.474787,0.68959,0.796105,0.560351,0.85166,0.588999,0.905057,0.66172,0.690328,0.676977,0.440484,1.0,7.666667,0.083333,8.0,31.5,0.99997,3.027778
6b31f8a5-8c8f-4e3e-affe-57ac38cb1c33,5.0,0.5555555555555556,4.0,6526.55,1305.31,1280.6986738300309,75,1,1.0,5.0,8.0,1.0,1.0,1.0,2.0,2.5,2.0,1.0,0.5,0.6,0.5555555555555556,1305.31,3276.46,0.5020202097586014,83.2525,0.0,0.0,1.0,1.0,13.0,0.0,15.0,4,15.0,1,2,1,1,1,19,20,173,0.0954,0.0,0.2136,0.1548,T1,False,none,0.708167,0.813698,1.174674,0.831645,1.11641,0.79772,0.655714,0.724798,0.946084,0.842817,0.274224,0.75,13.0,0.083333,4.833333,9.5,0.55555,1.888889
46bc9d53-0695-4d2f-916d-41be35aaa5ec,5.0,0.5555555555555556,3.0,9247.76,1849.5520000000001,1221.908192406451,79,0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.5,8.0,2.0,1.0,0.6,0.5555555555555556,1849.5520000000001,3550.32,0.38391134718029013,213.15027777777777,16.0,0.0,3.0,0.6,26.0,2.0,30.2,6,15.0,1,2,3,1,2,74,75,65,0.3611,0.0,0.0889,0.0707,T1,False,none,0.933805,0.661531,0.693721,0.79048,1.150198,0.646911,0.82091,0.78688,0.798038,0.792831,0.771277,1.5,15.6,0.1,9.0,37.0,0.92591,3.533333
d2954e79-1e28-4912-a29b-9738e38209f3,1.0,0.1111111111111111,1.0,4052.54,4052.54,0.0,31,1,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,4052.54,4052.54,1.0,0.0,18.0,0.0,1.0,1.0,21.0,0.0,71.0,3,3.0,1,1,1,1,1,31,31,118,0.1482,0.0,0.2319,0.119,T1,False,none,0.683515,0.692596,0.885167,0.837759,0.512768,1.187543,1.333162,1.092075,0.75718,0.913464,0.1788,1.0,21.0,0.5,7.666667,15.5,0.11111,3.055556
a03377f6-031f-4a24-8e52-fbcfd2de5d3f,2.0,0.2222222222222222,2.0,5988.31,2994.155,2046.1053952448297,13,0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.5,0.2222222222222222,2994.155,4440.97,0.7416065634544637,81.765,9.0,0.0,2.0,0.5,21.0,1.0,49.5,5,6.0,1,2,2,1,2,46,46,167,0.1063,0.0,0.25,0.1704,T1,False,none,0.446607,0.610654,0.257269,0.411977,1.270104,0.871887,0.635855,0.671701,0.572437,0.61876,0.31551,1.5,10.5,0.166667,7.333333,23.0,0.444436,3.0
