merchant_id,created_at,category
76720b19-767e-40c1-96ac-3078045c7a04,2026-07-29T03:19:48.297820,food
7e3b1f53-8f97-4f80-871d-1711495666e6,2026-07-28T08:10:54.567365,food
5e1aae7d-ffcd-41cb-8908-534d0c1d4265,2026-06-01T22:02:16.242586,food
0f037090-3c1c-4f00-8fa6-2090ef5cf8fb,2026-07-29T13:17:14.996044,digital
1eafdf3f-9643-4f95-85dd-7637c52ad40f,2026-07-05T11:38:29.813751,travel
cc35590b-9da8-4e7b-953d-97002cd86639,2026-07-17T22:29:11.302141,digital
3e3b5277-7802-47d0-9d95-629f4f712ac0,2026-08-01T01:41:45.672916,digital
3919b2f3-a0b7-46da-b9fd-351790594491,2026-07-15T11:21:59.328041,travel
de746d50-9b3b-4a59-ae55-addf92867f17,2026-06-05T20:12:14.421918,food
d939eff5-a52f-48f8-93ca-929093f66607,2026-08-23T06:30:49.088311,digital
6550254c-7221-490d-bc2b-0a7529bf56e8,2026-05-30T10:26:53.360569,retail
c68662fe-15fa-4428-92f7-715979e92ad3,2026-08-22T07:43:53.465711,travel
f907d09b-75c8-4262-984d-48daacb88937,2026-06-14T19:15:14.586327,retail
67853f1f-084a-4624-b488-c2787540c38e,2026-06-04T05:10:57.470466,food
da47c3ea-e4ae-428b-aabb-aeb1d97ff0ae,2026-07-08T18:53:00.502950,food
a737648c-c161-4d6e-bf10-39bf893dfedc,2026-07-26T19:13:27.254946,digital
b747f645-7530-45ad-bf26-ac271d21a41b,2026-06-05T10:52:39.149030,retail
e2f03507-1dcd-48e6-b0cf-5741844a1285,2026-07-29T08:45:46.188804,travel
21046a55-b9e5-49cb-a375-cca586743fcd,2026-06-28T03:15:51.180274,travel
15a1d74c-1efc-494a-a56e-b210d5f7630d,2026-07-15T10:39:45.356152,digital
7d676a9d-bf7b-409b-99e3-67cdd17c4db7,2026-07-03T12:49:36.842932,food
c381a1ec-40e8-4df0-b2cc-012450fa562b,2026-07-26T09:35:37.977326,digital
986592c9-2ad9-4480-b23c-cca6426dc139,2026-07-03T05:07:59.420145,retail
d6c49928-c70d-42f7-953c-8d024caa52ea,2026-08-19T13:13:26.954945,digital
063cda8c-262b-4765-ab5c-8913e99da35d,2026-07-28T08:56:51.704297,travel
d95d0fed-47fc-4570-8abe-28bfe8875060,2026-08-19T14:55:58.523070,retail
15fada83-0172-4692-be29-786d82733523,2026-06-29T06:20:28.685725,travel
2299557e-e80b-4921-8231-76538757bb08,2026-07-31T00:13:11.516570,food
963f0673-38dd-4ecc-9411-f284f949e7f1,2026-08-03T15:54:26.594961,food
b2a2f56f-3d47-419f-8024-4a7e08907101,2026-06-04T23:42:16.386691,digital
ef4ddfb2-36ca-41e3-ba6e-c0d7f06a677a,2026-07-12T05:42:44.943781,retail
2206f442-f3d6-4cf4-8772-6650208eeebe,2026-06-27T05:23:43.719650,food
324c629a-25e4-416f-952b-76f99dd63dff,2026-05-31T03:50:14.224579,retail
3e1a2a8d-9274-4a1f-b257-d84b51129471,2026-06-08T13:42:47.130512,food
dc18b6f6-1339-41d3-a5ef-a1c147ec01bd,2026-07-03T12:11:18.562243,digital
2614b332-176c-49a2-9a27-50d318d14d9f,2026-08-19T00:40:05.388938,retail
7df656d7-24bb-4805-9784-803fd604aca1,2026-06-21T18:21:31.314845,travel
a6dd29dd-7ac3-4a6b-a077-04e211c4c462,2026-05-29T02:32:51.182231,retail
41b05c78-e26a-4fc2-b4ec-d0c89ae9dc10,2026-06-10T02:45:00.658700,retail
6cb65eb1-2644-4958-9293-6b656e6fd211,2026-06-30T05:34:43.512414,food
4acb4878-04af-454e-89a1-78616e48a2c4,2026-08-16T10:06:24.537062,retail
8be3a6b7-e66b-47e2-b870-fdbb088f467d,2026-06-18T13:30:36.951024,digital
ef6ab422-24e1-4f3f-a25b-87f4abae220d,2026-06-22T23:27:56.324173,travel
dfd32920-c94d-4467-8497-d75dce8346db,2026-06-02T17:51:43.939757,retail
8a495788-c1c6-45e5-acce-9a44d9bf4136,2026-06-20T16:12:46.119306,food
0d21ef18-6e7a-4a8a-92c4-571d3101b284,2026-08-19T07:47:45.630517,digital
f6a28275-f18b-4c37-8078-73b8df1345ab,2026-07-18T21:16:12.492085,food
d30a1bf7-a4c2-49bc-8fd5-a74e0209659a,2026-06-13T14:57:44.790785,travel
fc3167c8-5dad-464d-bee6-40c07212594a,2026-07-23T11:16:46.334673,food
702c99f3-ea43-4389-93f9-a03c167447c4,2026-07-08T21:53:19.762752,travel
d5f6c7e2-0099-4308-a81b-a521650ce25f,2026-06-07T08:24:52.317157,retail
a8c2762c-7e4d-4139-8c33-067dbfce911b,2026-07-30T06:18:29.585197,digital
c92b6fa2-ebdc-43c2-bdd2-dca54e24b7e7,2026-06-20T20:07:53.621181,travel
9911f6c1-fdd3-4333-a307-4e70c86610d7,2026-08-21T17:43:30.024916,digital
09d00719-a2b8-4b13-b951-a93096773f2b,2026-07-26T02:53:07.472787,digital
e03cbd62-58fa-45a1-a529-09dbd053fc3b,2026-06-20T15:46:13.637995,travel
de7ff3b3-0891-47b1-8ca7-409964a00de5,2026-08-20T08:36:54.408983,digital
40c99810-aaca-4613-9dfe-9f13d203ba1e,2026-08-10T10:53:53.591731,travel
106370ed-a7a1-479e-b2be-4072ecd10b2b,2026-07-07T08:28:06.294861,digital
12e86282-cdd0-4f4c-b3a6-5fe50d2da303,2026-07-03T06:52:26.609773,digital
c341ce47-9974-430b-9c05-bf8cde27ca8f,2026-08-16T22:02:43.118368,food
27e1f84c-9910-4898-9afa-f7dc218628e9,2026-06-10T07:57:26.481598,food
a75fd01b-ba3d-4d49-82da-d9f1f2fdbb2d,2026-06-04T11:55:17.069088,travel
d158be78-f6b4-494d-b0cb-0d8e547c6cbe,2026-07-26T21:48:16.630005,retail
d98eb538-d21e-4700-ac15-56b6c9bb1b77,2026-08-04T14:26:30.969335,travel
8c3e8f1e-0d38-4cfd-9ea3-c0ef1f479cfd,2026-06-20T18:34:33.487868,food
61c39871-a5ec-4831-afe6-812a6eb8dd2a,2026-07-24T12:20:24.109708,food
630ab570-380b-4c17-af54-20085f44fba9,2026-07-13T17:30:36.725221,retail
4845b24b-f9ae-4de6-817f-dc7bdd8b379b,2026-07-14T05:56:00.181015,travel
632e1dc3-eaf8-4b57-9e61-daa106d216a1,2026-07-08T07:13:37.354605,travel
4a78220d-bc08-416b-8ee5-79aebd888795,2026-08-12T17:50:19.516466,travel
74bdab11-f7c8-4f7e-b5d5-d4ffdb1b957c,2026-06-27T19:05:38.153595,digital
62aa757f-f184-4ba3-b8c5-ee80e1676e2d,2026-07-25T06:12:09.562913,travel
0c09a37a-7bcc-477d-ba7b-5b1390894e69,2026-08-17T12:11:25.372692,travel
e9186d8a-f0f1-402a-9ef5-193aa96aef08,2026-07-07T09:59:50.208692,food
9af75d30-4c1a-499f-be0b-daabe483e628,2026-07-31T01:10:28.005314,retail
41836b8e-afb1-497b-96a8-4583aadc72f8,2026-06-13T00:03:23.445629,travel
6c5b614c-3b29-4f7b-a042-124cdb36d13a,2026-08-20T11:53:56.031694,retail
033f6238-1975-4784-948e-9ec260719ad8,2026-06-18T10:18:33.477364,food
53862e9c-3f04-4010-893c-b67173869fa1,2026-06-26T05:53:22.338630,travel
8ae16348-d50a-4739-b856-5486f41c0483,2026-08-14T05:19:48.310791,travel
b6e75135-d4f5-430c-bb0c-459c5a17c36f,2026-07-26T21:10:52.609587,food
88cdf0d2-b479-47c7-b4b6-af2f8d325c67,2026-08-03T17:09:38.655522,retail
acc88cf5-804a-4963-9336-be8ec3ff8450,2026-08-19T14:14:31.531397,retail
a2682bdb-0539-4e31-899d-29c8f2c3a073,2026-08-01T22:52:43.254097,food
ec89e037-333c-46db-88f3-d03a21da82b9,2026-06-11T13:46:12.399421,food
df441b04-97cc-4207-91c7-0d9f164a5d84,2026-07-23T01:36:19.024858,digital
8b9785a0-d0fa-458d-9c87-770ad53625aa,2026-08-19T16:18:20.999663,retail
745b035c-5394-4313-8c26-96c61cd7b697,2026-06-24T04:14:08.524609,digital
3aeaefab-7ef8-4c0f-99a1-9ff624c50bd7,2026-08-17T00:02:35.012708,travel
c2c06ba9-a68a-4aff-9dc9-a65df597bbf6,2026-06-05T11:53:51.715977,food
7b86f908-a79b-4959-baec-000b64890210,2026-07-05T11:15:10.385669,food
4de7cd3b-a765-43f8-951b-977396f483e2,2026-06-19T18:15:06.812233,food
4c10922a-6b5f-407a-b7a0-6c122d424bf9,2026-07-21T23:35:16.186299,travel
5bbbce31-ec99-4460-8b7d-24749940a14c,2026-08-09T15:10:56.046425,food
c8954ef6-edcd-48c9-a2da-4a467f81e728,2026-05-30T00:52:47.434103,travel
fa100d57-9efc-4a20-9e3c-fcc6e48a3ad3,2026-07-18T13:45:15.135608,digital
ddb77548-60ac-41a3-a175-cf5655197eaa,2026-07-14T20:05:25.640920,travel
8bd344b9-d1d5-4bab-9362-58e279a0f935,2026-07-27T19:44:03.346756,retail
67500cdf-18cd-4d65-97bd-570fb500fdc4,2026-07-24T12:35:24.195728,travel
c68a9e55-c05a-42cb-9633-bb96474d6dbd,2026-08-18T05:06:37.790015,food
0d2ef3ef-156f-4748-ab01-791c238f8b7a,2026-08-18T01:55:41.117849,travel
ce18f400-38a1-45e5-8398-30c711a3a83e,2026-08-20T10:06:38.451789,digital
773d4f37-4093-45d5-a672-9c137f65a0bf,2026-07-15T14:36:22.412017,retail
e20e932c-f969-4f0f-82f6-57b85191087b,2026-08-21T14:19:45.465828,digital
0ccd7e95-b149-4386-9fc3-b1b30f3fd2c0,2026-06-11T04:44:42.724088,retail
2e741cb8-eb98-4907-9caa-edd4d1204f82,2026-07-05T03:18:23.559108,retail
d589ed2a-24d8-45d2-a8b9-288d01f7d11c,2026-06-25T03:25:48.703677,food
8b5d985b-f274-4345-a33c-987e0025c344,2026-07-06T12:43:03.605792,digital
2479c1c9-41bc-4d77-a087-4d7634ad5dd4,2026-07-05T02:50:55.043073,food
ff957bf3-338b-4ecc-96e0-0d66b0eca1ed,2026-07-10T11:02:54.218048,retail
17ac0852-f5e6-42fb-ae23-5bb78b28f6fa,2026-06-29T02:35:36.673873,food
80028e7b-b8d2-4c40-9df2-1f63f21cf5ad,2026-06-22T01:04:49.081424,retail
5a53a1bf-6a36-4844-9c88-629dca310a09,2026-05-26T12:07:22.521324,digital
a0677bdd-43b8-49b2-9900-b5773b50d93e,2026-07-15T03:52:17.427229,travel
ceff6f63-21cb-4ba7-96fe-caa3c20c1e82,2026-06-22T11:38:46.671699,travel
f3acbd2b-5238-4939-8963-4b59184c15e1,2026-08-16T22:18:38.920366,retail
8ba1f7ac-cded-4832-ad28-6c96424acd6b,2026-07-02T03:08:44.839582,digital
1c16fd04-d660-4e98-9f4b-006a85d0d92b,2026-08-10T07:30:13.418497,digital
8d267a32-b844-433d-8039-88a3f7cf7fbb,2026-06-13T19:29:18.564130,food
2b9dfce9-e829-4f3d-9b37-5b2537857248,2026-05-29T02:40:05.880868,digital
02bbf483-ca1f-4b7d-991c-c284a7fcfaaf,2026-08-07T05:49:57.387139,travel
8cf2a2d8-8d4e-49f9-a101-f93fc9e7b4a9,2026-06-22T18:16:00.660042,retail
d44966e5-6275-411e-9ea9-07dd1b2c09ca,2026-06-10T05:27:54.539797,digital
fca14b3b-311c-4062-9a7a-51381bf11f5b,2026-06-22T04:18:28.639679,travel
00de7e39-bf6b-47f9-88c7-8f962bba3e63,2026-06-20T21:35:09.137640,retail
2b93f154-9bdc-422a-ab42-8d83ce6b0ee4,2026-05-31T03:05:45.611483,retail
8811c96e-cf6e-46fa-bb8b-e122b42c4c54,2026-07-03T16:42:56.115585,retail
7869aab5-87fb-4079-aece-498f2686b1d8,2026-07-01T13:53:54.663522,retail
752e59e6-bc9b-4136-a2e6-6bd435e3e142,2026-08-05T16:09:12.876171,retail
3a65b304-b411-439d-8cc0-350cf86654df,2026-07-17T00:13:21.639120,food
7545170f-7641-447a-8909-463db3891405,2026-06-24T20:48:32.160584,travel
69838632-b80a-42b3-a2a6-b1331413264d,2026-06-30T06:44:50.518359,travel
e5ecae06-81b5-4413-a379-139718405580,2026-08-10T18:33:53.803153,digital
0735ed2c-df04-42e8-a253-ab6504f829b5,2026-07-03T22:03:33.464176,retail
46d7cb33-dbec-4ad3-8031-eb998f09fa79,2026-05-26T20:02:01.065467,digital
e321e8bb-3a96-4694-b86a-58b85d9b039d,2026-07-16T23:53:19.145858,retail
8120ee09-f97d-4a23-8be0-a4bb2a7d8bdb,2026-06-14T01:54:17.025882,digital
99e34f5b-9a1a-4f91-8d68-02354fd0366a,2026-06-18T18:41:15.761934,food
314739be-0288-4cc0-b773-b7be70fce61b,2026-08-15T18:25:00.286582,digital
3d075e40-bf35-4898-966f-a76c272f8bd6,2026-07-30T16:22:29.205498,digital
7b5104be-1dbd-4b2f-8910-376470ae1071,2026-08-12T06:07:07.620657,food
a980710d-1693-4852-9b74-8dfd62f8163a,2026-08-08T17:40:50.817625,retail
cdb6908a-8803-4c49-b1d4-a292a9748c7c,2026-08-14T11:33:44.417436,food
5cd9cb91-728d-4f1e-85fe-8bfebbed0cf3,2026-06-10T13:44:15.005237,food
40c4e133-9ceb-4e4e-8f61-bc62a1703bf3,2026-05-29T09:33:11.545961,food
4fef5c7e-6dbf-4961-b151-582046035370,2026-08-17T19:23:29.312832,food
926af0db-7178-496a-b358-35103e7e7546,2026-06-08T10:13:34.985806,travel
01dfbdb9-bf9c-401b-bbe6-5444dbf1775a,2026-06-21T11:43:30.039513,travel
1a910014-42e7-4904-aa8b-52343f5a3bcd,2026-06-16T06:48:52.651883,digital
fed475a4-b5b9-461d-ab0f-0ee8fa01a865,2026-07-03T11:19:44.610726,retail
7aeff554-cedd-4466-825c-61a1f4ebabb2,2026-08-19T16:21:31.018798,food
af444e54-e494-4146-b959-bacae0e3e431,2026-07-17T12:44:57.739016,food
83760ae0-40dd-4b5f-bd17-c52586cdf13b,2026-06-21T10:43:05.167506,retail
756bd82a-32c7-4279-8428-b529f7a7a793,2026-06-10T03:55:59.177502,food
c7faf8fe-c4a1-460f-bc3c-7e704265962c,2026-08-14T04:28:30.595897,food
9bcf3589-924a-41cd-a80c-4e25158b5a7c,2026-06-21T10:23:18.859967,retail
e264f1b4-9c89-4a4d-9b33-426ab3675c4a,2026-06-12T15:44:03.301264,digital
ef09072f-5489-470a-9f32-5dc631ab06c2,2026-05-28T19:17:31.356927,retail
cc0d8536-4df4-4eaf-892e-630e663bb065,2026-06-22T20:51:58.919398,digital
deaff793-cff0-4a2a-9163-78a23a069905,2026-05-29T11:12:34.029973,digital
fd7cb260-8943-4df1-b7a9-95d5d03982a0,2026-07-08T08:47:58.910408,retail
e56711b3-4bfb-446f-80a3-fdc931d96c6f,2026-06-26T20:00:10.091438,food
dddc1ae2-b494-4f32-9fb3-69dab5179abf,2026-08-14T14:58:49.624615,digital
9ace6426-6b3a-4da7-b40f-255cab411113,2026-06-08T21:14:47.713782,digital
13e39b47-5281-4d79-800e-973c370ef751,2026-05-26T14:17:33.509583,digital
103ba051-7c39-403a-8e58-fd21e8e3af75,2026-06-03T23:26:46.579268,travel
86aebb1c-a8e1-45e7-951c-aa512677164d,2026-06-11T03:37:27.611139,travel
61207128-bbd9-4028-bec8-3928fc9e5b3b,2026-05-30T07:10:02.990001,digital
bc044cc4-58ba-4a90-b5fc-c7550c5bfc6e,2026-07-17T17:36:10.384253,travel
29e6bc7f-243d-45d1-a9f6-4b00d2385523,2026-06-11T15:54:43.770153,travel
8bf6ddd2-2c1d-498d-ba0b-f79fdb2d2827,2026-06-05T12:18:43.933884,retail
080e7e0e-aa1b-4c1d-858c-43538e724ac1,2026-05-29T20:29:15.622209,travel
853b85e8-8777-49f1-aa10-e79c8f60265a,2026-08-21T10:45:00.825783,retail
bbeade75-c19c-4ef8-a69a-126fe14ecdc0,2026-06-29T10:06:46.266863,travel
29a5dbed-d0bf-49c9-a437-20b7155740ee,2026-07-09T07:35:35.058287,travel
